#CHR	start	end	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
18	56981050	56981598	0.133636	-0.173109	0.111467	0.137439	-0.152600	0.146165
18	57058977	57059107	-0.290715	1.061629	0.974678	0.373795	0.281793	0.630399
18	57059387	57059517	0.104186	0.201522	1.408213	0.701630	0.149686	-0.020170
18	57085243	57085373	0.207560	-0.209535	-0.130138	-0.425604	0.218248	-0.682066
18	57085575	57086075	0.097577	-0.200306	0.132183	0.038604	-0.000102	0.164533
18	57126377	57126481	0.939106	0.784828	0.233846	1.270466	-0.182589	-0.286313
18	57132592	57133092	0.242030	-0.430179	-0.257587	-0.141148	-0.239069	-0.459778
18	57167425	57168110	-0.098900	0.110627	0.132871	-0.142232	-0.137513	-0.041359
18	57173507	57173637	0.075074	0.243380	1.090126	0.406740	-0.024419	0.133126
18	57190666	57190824	0.272269	-0.260152	0.814785	2.052936	0.553554	2.056418
18	57222111	57222647	0.016458	0.099398	-0.142417	0.041685	-0.217897	-0.135840
18	57238742	57238856	-0.313759	-0.554111	-0.541574	0.072215	-0.035928	-0.771988
18	57245056	57245660	0.330173	0.185702	0.185733	0.720221	0.056273	0.274171
18	57253075	57253621	-0.173129	0.278469	0.087615	-0.260838	-0.191482	-0.321564
18	57263022	57263161	-0.094085	-0.275307	-0.780833	0.284887	-0.709889	-0.477604
18	57266986	57267412	1.065410	0.198328	0.312309	0.259659	0.406565	0.392434
18	57284899	57285418	-0.756970	-0.175520	-0.409397	-0.276238	-0.385637	-0.285198
18	57309772	57309902	0.359873	0.136904	0.543993	0.481451	0.253700	0.852494
18	57337898	57338034	-1.496635	0.841167	0.151145	0.836677	1.511293	1.418360
18	57354411	57354980	1.100728	0.435042	1.195293	0.142383	0.689332	0.632571
18	57390121	57390269	-1.396879	0.433533	0.076198	0.203228	-0.581127	0.161642
18	57400734	57401237	0.086218	-0.099466	-0.385262	0.063671	0.130137	0.371737
18	57540315	57540445	0.207294	0.421932	0.625928	0.339151	-0.383353	0.033131
18	57547936	57548077	-1.073105	-0.035732	-0.223005	0.803030	0.091114	0.025819
18	57562819	57563343	-0.374932	0.251461	-0.090438	0.625975	-0.232249	0.657987
18	57656146	57656276	-0.372708	0.011302	-0.340365	0.020155	0.277443	0.550877
18	57856257	57856403	0.095518	0.178334	0.244860	0.723038	1.195164	0.407163
18	57877731	57878487	0.567965	0.469350	0.697463	0.033216	0.355825	0.125063
18	57965433	57965939	-0.220506	-0.299548	-0.040314	0.085166	0.008781	0.070773
18	57976560	57977060	-0.133751	0.083324	-0.123937	0.245173	0.366479	0.227512
18	58033246	58033750	-0.486432	0.114191	-0.155077	0.550346	0.161760	0.038808
18	58481794	58481946	-0.410287	0.923856	1.025313	2.171015	0.872084	2.530503
18	58509637	58510141	-0.538305	0.475352	-0.117480	0.565670	0.006843	0.616020
18	58599266	58599396	-0.854986	0.112481	1.332155	0.133289	0.391793	-0.358025
18	58615371	58615503	-0.312119	0.639248	0.652961	0.646289	0.079529	0.375468
18	58659225	58659726	0.741516	0.441306	1.391328	0.215185	0.462020	0.143950
18	58697120	58697250	-1.698788	0.519555	-0.190481	-0.044319	-0.606565	-0.755855
18	58714177	58714335	-0.292342	0.030027	-0.179831	0.313276	-0.042813	-0.145582
18	59077926	59078515	-0.123458	0.732241	-0.247750	0.174669	0.377936	0.785894
18	59081821	59081971	-0.854535	0.088046	-0.242235	0.701710	0.314983	0.414690
18	59238212	59238342	1.066293	-0.336274	0.259119	-0.218227	1.614699	1.013169
18	59565612	59566121	-0.394380	-0.130346	0.171279	0.249632	0.214140	0.286349
18	60138051	60138181	0.261155	1.307193	0.729944	0.062843	1.126684	0.233944
18	60143470	60143600	0.126756	0.580408	-0.099351	0.186116	0.047111	-0.035123
18	60154297	60154797	-0.864483	0.412199	-0.246354	0.177269	0.102092	0.286987
18	60202268	60202395	-0.536032	0.835016	0.929167	1.775770	1.326393	0.801344
18	60462227	60462732	-0.324838	0.380882	0.104609	-0.036154	-0.351927	0.431687
18	60499881	60500402	-0.154794	-0.135198	0.250502	0.008639	-0.089399	0.073863
18	60501405	60501905	0.274026	0.147824	-0.099950	-0.055490	-0.120202	-0.490614
18	60560460	60560982	0.736059	0.187771	0.409546	-0.081557	0.427930	-0.136057
18	60584402	60584904	-0.600775	0.527538	-0.320568	-0.126834	-0.367456	-0.283627
18	60595872	60596381	1.232239	0.145079	0.506637	0.032444	0.107651	0.053489
18	60606402	60606532	0.266223	0.332439	1.599170	0.194396	0.692346	-0.133728
18	60638189	60638689	0.192767	0.324355	-0.292447	-0.065619	-0.598447	-0.366477
18	60643629	60643762	0.607709	0.583927	-0.463973	0.207507	-0.238089	-0.709359
18	60675710	60675840	-0.441538	0.665978	0.912305	0.432471	0.819401	0.604389
18	60680809	60681323	-0.875119	0.100084	-0.373457	-0.430864	-0.323863	-0.379670
18	60710569	60711069	-0.806458	-0.099914	-0.344842	-0.135914	-0.203195	-0.086136
18	60723355	60723439	-0.259948	0.533039	-0.032894	0.825882	0.881829	-0.555020
18	60744535	60745080	0.154142	-0.705428	-0.715294	-0.572928	-1.010279	-0.773268
18	60746966	60747096	0.222031	0.519909	-0.380368	-0.542685	0.232792	-0.408100
18	60753766	60753896	-0.436366	-0.779616	-0.200862	0.117929	-0.289984	-0.423791
18	60759246	60759376	-0.696110	0.310357	1.285370	0.664920	0.928310	-0.079437
18	60767304	60767436	-0.093729	0.309469	-0.534807	-0.267856	-0.219322	-0.444484
18	60774090	60774835	-0.143061	-0.201433	0.152950	-0.407247	0.164931	0.002140
18	60786978	60787490	-0.397048	-0.343357	-0.445022	0.076735	-0.249779	-0.278885
18	60799166	60799296	-1.144859	-0.597630	0.398838	-0.459920	-0.335904	-0.153397
18	60804966	60805098	0.088910	0.041362	-0.351046	0.119825	-0.037497	0.555893
18	60805594	60806095	0.257894	-0.137514	-0.218971	-0.055617	0.262730	0.014950
18	60807238	60807739	0.053419	-0.212978	-0.115443	-0.082131	-0.522496	-0.283073
18	60848705	60849247	0.269112	-0.110937	0.015897	-0.331149	0.065008	0.284770
18	60859024	60859534	-0.547731	-0.501502	-0.206575	-0.450478	-0.278184	0.066324
18	60866955	60867153	0.308772	0.592730	0.585223	0.127552	0.047885	-0.021440
18	60891324	60891454	0.358968	0.375086	0.239850	0.609264	-0.376747	0.409921
18	60909459	60909967	-0.676228	0.207775	-0.447581	-0.531996	-0.001761	-0.379146
18	60921919	60922448	0.383462	-0.254657	-0.521397	-0.403761	-0.562499	-0.728424
18	60923295	60923425	-0.605045	-0.200184	-0.065106	-0.399575	-0.440969	-0.112458
18	60923625	60923755	0.638909	-0.090098	-0.421368	-0.421776	0.444551	-0.730459
18	60924731	60924890	0.170922	1.014514	0.289461	-0.079813	-0.214932	-0.562115
18	60932162	60932713	0.078514	-0.260112	-0.039199	-0.113758	-0.048331	-0.173057
18	60942381	60942537	-0.226547	0.112680	-0.344542	-0.095204	0.025008	-0.528303
18	60952447	60952571	-1.579146	0.199863	0.057182	0.513208	-0.456474	0.170359
18	60963425	60963555	0.829173	0.754392	0.899761	0.709159	1.009950	0.170739
18	60974856	60974986	0.118389	0.191186	-0.042391	0.691365	0.047191	-0.172058
18	60978268	60978779	-0.170655	0.216389	0.128659	-0.060846	0.029659	-0.148866
18	60982088	60982229	-0.595787	-0.175919	-0.488710	0.497943	-0.301166	-0.188400
18	60989056	60989558	-0.400360	0.055919	-0.620410	0.219596	0.119560	-0.202036
18	61039759	61040273	-0.526710	-0.563745	-0.438279	-0.245827	-0.643311	-0.272103
18	61068326	61068827	-0.953502	0.130222	-0.528503	-0.027438	-0.438478	-0.184323
18	61091977	61092122	0.064342	0.098503	0.532944	0.835444	1.914079	1.588557
18	61176821	61177345	0.414445	0.232778	0.679265	-0.352852	0.295111	0.034937
18	61189675	61190172	0.276508	-0.007695	-0.204801	0.954059	0.403649	1.409461
18	61211360	61211985	0.389846	0.273228	0.306301	0.130944	0.514564	0.347798
18	61224421	61224551	0.062797	0.127333	-0.333120	0.403211	0.232533	-0.375336
18	61266933	61267063	0.049986	0.380860	-0.132865	0.577465	0.899501	0.997361
18	61313880	61314387	0.150097	-0.291142	-0.385409	0.214460	-0.139017	0.074638
18	61325934	61326076	-1.503634	0.574144	0.988385	0.934257	0.301282	0.305886
18	61331649	61332183	-0.111349	-0.192238	-0.025086	-0.434274	-0.023959	-0.174526
18	61367849	61367979	-0.485604	-0.191987	-0.568041	0.174563	-0.720538	-0.491146
18	61398938	61399438	0.265158	0.052301	0.167589	0.066360	0.210083	-0.192036
18	61400252	61400752	0.819254	0.198425	0.247178	-0.007721	0.335196	0.068521
18	61459301	61459802	0.122779	0.333600	-0.017451	0.514424	-0.203591	0.380306
18	61489287	61489417	-0.994649	-0.600676	-0.731484	-0.409421	-1.645941	-1.360471
18	61489513	61490024	0.239496	-0.358557	-0.499289	-0.314305	-0.473955	-0.562764
18	61498435	61498574	0.475071	-0.029011	0.334011	0.256216	0.302486	-0.257839
18	61506488	61506622	0.948654	0.100951	0.041242	-0.355495	-0.089632	-0.127733
18	61548761	61549265	0.156658	-0.562069	0.119078	0.849394	0.661433	1.241987
18	61554909	61555539	0.552152	-0.266794	0.375196	-0.247480	0.062017	-0.092942
18	61643626	61644133	0.488305	-0.093600	-0.197535	-0.551278	-0.475064	-0.620377
18	61647095	61647595	-0.265608	-0.303412	-0.858535	0.196751	-0.292964	-0.599216
18	61666477	61666610	0.287110	0.058413	0.226123	0.266774	0.278434	-0.416920
18	61684849	61685349	-0.287170	-0.099608	-0.253081	-0.088245	-0.023983	-0.312352
18	61698012	61698530	-0.139305	-0.038794	0.403537	0.062684	-0.067383	0.539988
18	61726069	61726652	0.408960	0.090206	0.102100	-0.441033	0.392037	-0.042943
18	61741893	61742395	-0.520310	0.108660	-0.114036	-0.110219	0.258937	0.598106
18	61746918	61747057	-0.585273	-0.155645	-0.677909	0.299685	-0.617860	0.267935
18	61793632	61794132	-0.516607	-0.262141	-0.065040	0.073107	-0.049067	-0.117146
18	61809165	61809665	-1.321676	0.237323	0.286637	0.286013	0.364059	0.604937
18	61931606	61932109	-0.224498	0.057821	0.239412	0.651250	-0.136807	0.235742
18	61938206	61938712	-0.635664	-0.069025	0.023182	0.389511	0.598066	0.621937
18	61944497	61944983	-0.423941	0.167707	0.738679	0.287942	0.415957	0.200187
18	61945908	61946038	-1.416195	0.722512	-0.152045	-0.397769	0.341132	0.686903
18	61965455	61965594	-1.386576	0.348349	0.307019	0.968202	-0.316897	0.400923
18	61967584	61968084	-0.979739	-0.030245	-0.485989	-0.266199	0.131587	0.168779
18	62023068	62023574	-0.652112	-0.053153	-0.231398	0.268906	0.183665	0.148541
18	62062918	62063068	-1.560773	-0.395748	-0.452494	0.263373	-0.115426	0.450306
18	62164284	62164382	0.082252	0.628429	-0.736046	0.012265	0.833656	-0.555523
18	62229739	62230245	-0.717782	-0.090766	0.214889	1.610702	0.913741	1.545959
18	62250236	62250366	-0.207266	0.764470	1.137014	0.817711	0.136584	0.476047
18	62250492	62250975	0.085748	0.577227	-0.218156	0.107966	0.164175	0.734198
18	62253768	62254268	-0.542605	-0.442036	-0.103033	0.257588	0.377155	0.943903
18	62285340	62285845	0.263805	0.262711	0.650761	-0.165619	0.675306	0.733360
18	62527476	62527613	-0.114388	0.909304	0.135186	0.504306	-0.386282	0.940557
18	62548565	62549166	0.191739	0.014639	0.051935	-0.532086	0.261045	0.062478
18	62666814	62667323	-0.291389	0.544707	-0.313990	0.974081	0.382624	0.270136
18	62685496	62685626	-0.286602	0.239049	0.098069	1.206197	-0.306250	-0.439716
18	62971118	62971624	-0.676980	-0.044838	-0.182601	0.055417	-0.121419	0.126163
18	62972680	62973180	0.216722	-0.160582	-0.144961	0.073046	-0.156222	-0.026037
18	62977526	62978061	0.234273	-0.011648	0.559519	0.175719	0.286459	0.174517
18	62992038	62992169	-0.767485	-0.428850	-0.089005	0.296277	0.164826	-0.113914
18	63123777	63123907	-0.506446	-0.220890	0.062366	0.780869	0.317543	-0.254157
18	63131115	63131253	-0.370342	-0.060148	-0.430088	0.188618	-0.631332	0.130045
18	63142424	63142556	-0.242832	0.071108	-0.484046	0.806715	0.182195	1.045633
18	63299137	63299638	-0.533779	0.650591	-0.007599	0.659886	0.172205	0.332056
18	63491563	63492064	-0.527213	0.555981	-0.013533	0.656462	0.343409	0.589543
18	63655343	63655496	-1.212474	-0.286907	-0.555994	0.732090	-0.389902	0.368258
18	63692192	63692717	0.704392	0.156733	0.527618	-0.111195	0.057867	-0.155824
18	63708325	63708893	-0.069146	-0.470179	-0.223072	-0.228207	0.045210	-0.236167
18	63740540	63740671	-0.640917	0.022531	-0.632402	0.216539	-0.047721	-0.200299
18	63771144	63771644	0.122238	-0.016778	-0.567268	0.585997	0.122305	0.036799
18	63977006	63977506	-0.612498	-0.312774	-0.681732	-0.372531	-0.166506	0.119733
18	64042692	64042834	-0.519296	-0.177186	-0.589006	0.682790	-0.122990	-0.417756
18	64364246	64364376	-0.456648	0.234814	-0.065896	-0.255375	0.214069	0.887274
18	64466681	64467181	-0.113476	0.010606	0.530759	0.283267	0.205678	1.053283
18	64488865	64489365	0.525853	-0.486497	0.742969	0.080733	0.207741	-0.014955
18	64506685	64506815	-0.654882	-0.149642	0.521920	0.539318	0.550472	0.812575
18	64516307	64516878	0.118776	-0.039961	-0.161362	-0.578251	-0.056911	-0.494122
18	64527178	64527684	-0.365827	-0.264508	0.168811	0.114710	0.210336	0.667127
18	64743163	64743663	-0.718778	-0.231281	0.146841	0.466517	-0.167385	0.567998
18	64763895	64764025	-0.433201	-0.281501	-0.965236	-0.664052	-0.380909	-0.396774
18	64857982	64858121	-0.516642	-0.190055	-0.709479	-0.570127	-0.506503	0.283676
18	64886964	64887910	0.817243	0.449646	0.015968	0.145610	0.059755	-0.093757
18	64894365	64894868	0.175152	-0.345294	0.114511	0.190978	0.153066	0.279858
18	64896040	64896540	0.318500	0.122758	0.131358	-0.089838	-0.086949	-0.550495
18	64919406	64919542	0.058248	0.185432	-0.501442	0.431613	-0.576077	-0.134130
18	64920741	64921291	-0.076267	0.252158	0.471921	0.174435	0.229887	0.423629
18	64921428	64921588	0.014041	-0.057005	0.514812	-0.057286	1.010894	-0.357920
18	64936172	64936391	0.353759	0.207903	0.339312	-0.065461	-1.018492	-0.105554
18	64944898	64945412	0.808683	0.787670	0.751752	0.796348	0.725085	0.516789
18	64953970	64954480	-0.449865	0.007368	-0.593695	0.079202	0.051322	-0.009218
18	64986650	64986780	0.011705	0.157776	-0.046631	-0.190055	-0.378685	0.643502
18	64991258	64991411	0.074023	-0.026933	-0.457193	0.525325	-0.213389	0.191089
18	65013426	65013927	-0.364312	-0.138648	-0.281737	0.543763	-0.184723	-0.063669
18	65022131	65022261	-0.758183	0.731445	-0.046712	-0.372462	0.095925	-0.483453
18	65025258	65025388	-1.364365	1.444583	1.072866	0.343165	1.359567	0.032903
18	65154982	65155112	-0.824373	-0.150586	-0.477710	1.145070	0.616663	0.517047
18	65216315	65216445	0.051256	-0.075209	-0.290065	-0.493154	-0.502967	0.098717
18	65227991	65228491	0.029810	0.041514	0.603572	0.538014	0.252447	0.261648
18	65272010	65272510	0.123979	0.284371	-0.114561	0.412483	0.134405	0.295536
18	65300614	65301115	-0.782167	-0.283152	-0.613897	-0.601827	-0.358955	-0.656689
18	65331827	65331951	-0.280672	1.105160	-0.088713	1.614180	0.527834	0.715274
18	65381916	65382079	-0.664224	0.033181	-0.324576	0.119401	-0.324508	-0.376980
18	65395534	65395664	-1.225763	-0.204214	-0.236440	0.205223	-0.434468	-0.210192
18	65414906	65415036	-0.705635	0.616459	0.080573	-0.292798	0.036371	-0.011312
18	65416196	65416709	-0.084682	0.116844	-0.058261	0.435745	0.145706	0.322915
18	65430536	65431058	0.127455	-0.294667	-0.025377	-0.428686	0.013271	0.038364
18	65489758	65490286	-0.829621	-0.049718	0.342909	0.373416	-0.770674	-0.132485
18	65490422	65490563	-0.368393	-0.014230	-0.374108	-0.059804	-0.247310	-0.283867
18	65512178	65512678	-0.545294	0.078033	-0.385043	0.014519	0.504434	0.193406
18	65599833	65600335	-0.099550	0.143758	0.344763	0.437178	0.223106	0.188750
18	65626493	65626623	-0.063930	-0.531109	0.316060	-0.100233	0.443756	0.358918
18	65628969	65629099	-0.283873	-0.307879	1.071771	0.001591	-0.388128	1.046126
18	65635864	65635994	-0.254577	0.581774	-0.161406	-0.207729	0.983917	0.497805
18	65691370	65691874	-0.224464	-0.142874	0.555322	0.868679	0.743072	0.610843
18	65695496	65695652	-0.169940	1.854845	-0.087957	0.592629	-0.077902	-0.057491
18	65742314	65742817	0.450030	0.195210	-0.119881	0.180515	-0.212943	-0.147294
18	65752222	65752358	-1.782767	0.686870	-0.378434	0.371722	-0.644776	-0.059516
18	65764304	65764820	-0.385061	-0.212254	-0.401868	0.187200	0.165473	-0.264017
18	65788906	65789406	0.147756	-0.463129	0.135176	0.527115	-0.058543	0.453265
18	65795419	65795572	-0.653976	-0.023574	-0.275388	0.113816	0.051428	-0.076012
18	65800008	65800203	0.570653	-0.048616	0.190248	-0.065515	0.225172	-0.018000
18	65800257	65800780	0.436429	0.055835	0.114272	-0.429850	0.374644	0.268584
18	65802147	65802647	0.376968	-0.065617	-0.034022	0.100114	0.281968	0.641728
18	65892807	65892937	-0.504062	-0.234345	-0.026528	-0.005895	-0.297587	0.166437
18	65921945	65922101	-0.431740	-0.055958	0.317019	-0.439676	-0.731946	-0.388228
18	65924567	65925093	-0.439199	-0.104710	-0.008473	0.318798	-0.060503	-0.043706
18	65960297	65960455	-1.512858	0.694738	0.323022	0.683033	-0.176972	0.638472
18	65964949	65965451	-0.217288	0.172028	-0.272987	0.322854	-0.165382	0.087380
18	66002421	66002983	0.373217	-0.117262	0.149443	-0.601824	0.121328	0.136722
18	66026016	66026146	-0.336438	-0.137067	1.845168	0.112511	0.299715	0.123860
18	66035011	66035141	0.780439	0.560768	0.572273	0.266252	-0.254675	0.474315
18	66040106	66040236	0.465292	0.346448	0.317682	0.010656	0.186448	-0.023022
18	66041177	66041679	-0.871567	0.447078	-0.519936	0.141883	-0.082298	-0.062192
18	66077864	66078365	-0.463638	0.492336	0.202900	0.297809	0.715507	0.965035
18	66083429	66083548	-0.332063	0.224258	-0.885037	-0.640679	0.453045	-0.496889
18	66083910	66084410	0.158081	-0.186928	-0.534478	-0.470508	-0.282493	-0.574697
18	66139079	66139209	-0.464267	-0.187499	-0.129918	-0.129093	-0.569435	-0.758668
18	66233231	66233738	-0.678337	-0.048229	-0.226425	0.314156	-0.060260	0.434570
18	66366512	66367018	0.045269	0.059027	-0.264999	0.932151	0.055638	0.536300
18	66410338	66410839	-0.109190	0.223820	-0.129523	0.129855	-0.095727	0.147489
18	66436624	66436800	0.592124	0.489355	0.519959	0.504236	0.330467	0.066355
18	66437477	66437620	-0.241302	0.016576	1.254351	0.189152	0.614094	1.191827
18	66437749	66438250	0.163090	0.053870	0.295154	0.455181	0.202013	0.776633
18	66447647	66448148	-0.298268	-0.050310	-0.075576	-0.104611	-0.434035	-0.565977
18	66470737	66470867	-0.093692	-0.244959	-0.575580	0.125198	0.351894	0.316075
18	66471292	66471851	0.059345	0.012415	0.242176	0.049505	-0.204015	-0.149216
18	66476421	66476551	0.316183	-0.032808	0.424702	0.420730	-0.150680	-0.050656
18	66478098	66478600	0.462833	0.309673	0.283557	0.449201	0.360818	0.152816
18	66519168	66519697	-0.117031	0.339646	0.522379	1.148796	0.410877	0.822389
18	66520154	66520666	-0.534482	0.149259	0.094639	0.470551	0.452203	0.752922
18	66587377	66587498	0.198107	0.254221	-0.601359	-0.001395	0.513144	0.151098
18	66700213	66700679	0.157811	0.552245	-0.057929	0.134674	1.506738	0.145470
18	67115854	67116359	0.248246	0.097180	-0.678617	0.375690	-0.173450	-0.205716
18	67128906	67129042	-0.507921	0.497737	-0.685004	0.364766	-0.240378	0.364677
18	67202906	67203036	0.562801	0.503766	-0.154820	0.498065	-0.009886	-0.024338
18	67205108	67205617	0.556252	0.461595	0.320703	0.073263	0.009499	-0.287116
18	67245227	67245727	0.388838	0.113484	0.359383	-0.011570	-0.112620	-0.104997
18	67249061	67249206	-0.416170	-0.093404	-0.118807	-0.266270	-0.333713	-0.887692
18	67269984	67270490	-0.292950	0.088999	-0.320167	-0.185794	0.061437	-0.230751
18	67278357	67278859	-0.217404	0.086044	0.019516	0.028938	-0.336424	0.006854
18	67286146	67286349	0.013781	-0.289169	0.047768	-0.306174	0.173320	0.048171
18	67307705	67308202	-1.111447	-0.225215	0.080398	0.791638	0.151706	0.227098
18	67324266	67324766	0.146612	-0.173425	-0.377459	-0.254077	-0.113425	-0.179088
18	67328992	67329122	-0.944688	0.244908	-0.506672	0.819681	-0.141287	0.105876
18	67332611	67333131	-0.050235	-0.234204	-0.302894	0.044032	-0.000662	-0.253635
18	67364595	67364756	0.207365	0.613690	0.086290	0.802519	-0.273319	-0.114021
18	67367925	67368067	-1.639347	1.195790	-0.883636	0.230993	-0.211854	-0.082817
18	67392336	67392516	0.292735	-0.068406	-0.283031	-0.389610	0.452022	-0.362183
18	67448924	67449531	0.667998	-0.083753	0.083701	-0.380447	0.190436	0.001050
18	67454316	67454456	-1.241446	-0.387502	-0.873266	0.152328	-0.663277	-0.386352
18	67457684	67457828	-0.786417	0.737870	-0.148367	0.572500	-0.128231	-0.073204
18	67460741	67461283	0.016800	-0.160163	-0.448152	0.003944	0.063417	-0.122646
18	67612192	67612687	0.040039	-0.396136	-0.204362	0.293287	-0.456181	-0.604312
