#geneID	Treated_vs_Control
ENSMUSG00000050199	-0.5794
ENSMUSG00000050211	-0.3972
ENSMUSG00000050215	0.7723
ENSMUSG00000050222	0.2382
ENSMUSG00000050229	-1.1976
ENSMUSG00000050232	-0.6293
ENSMUSG00000050244	2.7881
ENSMUSG00000050248	0.4402
ENSMUSG00000050251	0.1262
ENSMUSG00000050266	0.3983
ENSMUSG00000050281	-0.6838
ENSMUSG00000050288	-0.0901
ENSMUSG00000050296	0.4229
ENSMUSG00000050310	-0.0331
ENSMUSG00000050315	-0.0469
ENSMUSG00000050323	0.0835
ENSMUSG00000050343	-0.2491
ENSMUSG00000050359	0.6227
ENSMUSG00000050366	-0.0324
ENSMUSG00000050368	0.1045
ENSMUSG00000050370	-0.1070
ENSMUSG00000050377	-0.2676
ENSMUSG00000050379	0.0427
ENSMUSG00000050382	-0.2229
ENSMUSG00000050395	0.2134
ENSMUSG00000050435	-0.4096
ENSMUSG00000050440	0.7524
ENSMUSG00000050445	-0.0632
ENSMUSG00000050447	-0.1747
ENSMUSG00000050463	-0.1646
ENSMUSG00000050478	-0.2410
ENSMUSG00000050504	0.1160
ENSMUSG00000050505	-0.4204
ENSMUSG00000050511	-0.1867
ENSMUSG00000050520	-0.5756
ENSMUSG00000050534	-0.5059
ENSMUSG00000050541	0.1963
ENSMUSG00000050552	-0.1520
ENSMUSG00000050553	1.5732
ENSMUSG00000050567	-0.0817
ENSMUSG00000050578	0.1957
ENSMUSG00000050587	-0.2534
ENSMUSG00000050603	0.1758
ENSMUSG00000050613	0.0708
ENSMUSG00000050621	-0.2726
ENSMUSG00000050627	-1.3967
ENSMUSG00000050654	1.2782
ENSMUSG00000050675	-0.1607
ENSMUSG00000050697	0.2192
ENSMUSG00000050708	0.4442
ENSMUSG00000050732	0.4397
ENSMUSG00000050737	-0.1890
ENSMUSG00000050742	0.9486
ENSMUSG00000050756	0.3353
ENSMUSG00000050761	-0.3770
ENSMUSG00000050763	-0.2931
ENSMUSG00000050772	0.0393
ENSMUSG00000050776	0.0923
ENSMUSG00000050783	0.1851
ENSMUSG00000050788	0.2592
ENSMUSG00000050796	-0.5466
ENSMUSG00000050799	-0.3577
ENSMUSG00000050803	0.0126
ENSMUSG00000050813	-0.5411
ENSMUSG00000050815	-0.2059
ENSMUSG00000050818	0.3455
ENSMUSG00000050824	0.4955
ENSMUSG00000050853	0.1915
ENSMUSG00000050856	-0.5133
ENSMUSG00000050860	0.2243
ENSMUSG00000050865	0.9291
ENSMUSG00000050901	0.7636
ENSMUSG00000050917	0.0532
ENSMUSG00000050921	-0.1986
ENSMUSG00000050931	-0.1145
ENSMUSG00000050953	0.2264
ENSMUSG00000050965	0.0729
ENSMUSG00000050978	0.3314
ENSMUSG00000051003	0.5553
ENSMUSG00000051022	0.7605
ENSMUSG00000051046	-0.0837
ENSMUSG00000051048	0.3987
ENSMUSG00000051051	0.3272
ENSMUSG00000051062	-3.0823
ENSMUSG00000051076	0.0957
ENSMUSG00000051081	0.2256
ENSMUSG00000051095	-0.0183
ENSMUSG00000051098	-0.0929
ENSMUSG00000051111	0.4948
ENSMUSG00000051118	0.7925
ENSMUSG00000051136	-0.1633
ENSMUSG00000051147	0.9943
ENSMUSG00000051153	0.0737
ENSMUSG00000051156	-0.5138
ENSMUSG00000051160	0.0657
ENSMUSG00000051172	-0.3940
ENSMUSG00000051177	0.4653
ENSMUSG00000051180	-0.7319
ENSMUSG00000051182	1.3847
ENSMUSG00000051190	-0.3140
ENSMUSG00000051200	-0.4614
ENSMUSG00000051207	0.1472
ENSMUSG00000051209	0.6091
ENSMUSG00000051234	0.3427
ENSMUSG00000051258	-0.1786
ENSMUSG00000051262	0.2944
ENSMUSG00000051279	0.9455
ENSMUSG00000051313	0.1455
ENSMUSG00000051314	0.1151
ENSMUSG00000051316	-0.3435
ENSMUSG00000051329	-0.1208
ENSMUSG00000051331	-0.3446
ENSMUSG00000051340	-0.8250
ENSMUSG00000051343	0.5002
ENSMUSG00000051359	0.2165
ENSMUSG00000051362	-0.4298
ENSMUSG00000051367	0.4427
ENSMUSG00000051375	0.1771
ENSMUSG00000051378	0.7019
ENSMUSG00000051391	-0.0554
ENSMUSG00000051392	-0.7073
ENSMUSG00000051414	-0.7161
ENSMUSG00000051424	-0.0037
ENSMUSG00000051439	0.4734
ENSMUSG00000051457	0.6241
ENSMUSG00000051483	0.1291
ENSMUSG00000051493	-0.4467
ENSMUSG00000051497	-0.6520
ENSMUSG00000051498	-0.1229
ENSMUSG00000051504	-0.0261
ENSMUSG00000051509	0.6578
ENSMUSG00000051528	-0.3436
ENSMUSG00000051591	1.0763
ENSMUSG00000051592	0.3897
ENSMUSG00000051593	-0.1401
ENSMUSG00000051611	-0.2059
ENSMUSG00000051617	0.0468
ENSMUSG00000051618	0.0718
ENSMUSG00000051650	2.6441
ENSMUSG00000051671	0.0014
ENSMUSG00000051675	-0.0573
ENSMUSG00000051680	0.1611
ENSMUSG00000051695	0.6518
ENSMUSG00000051706	-0.0040
ENSMUSG00000051732	0.3972
ENSMUSG00000051747	-0.2865
ENSMUSG00000051768	-0.0043
ENSMUSG00000051790	0.1627
ENSMUSG00000051793	0.2714
ENSMUSG00000051811	0.4890
ENSMUSG00000051839	-0.3712
ENSMUSG00000051853	-0.3683
ENSMUSG00000051879	-0.1041
ENSMUSG00000051885	-0.1216
ENSMUSG00000051900	0.6040
ENSMUSG00000051906	0.4115
ENSMUSG00000051917	-0.3973
ENSMUSG00000051920	0.3670
ENSMUSG00000051950	0.1209
ENSMUSG00000051951	0.5605
ENSMUSG00000051952	0.4095
ENSMUSG00000051969	-1.3032
ENSMUSG00000051977	-0.0647
ENSMUSG00000051980	0.0733
ENSMUSG00000051984	0.3091
ENSMUSG00000052012	-0.4256
ENSMUSG00000052026	-0.0567
ENSMUSG00000052058	0.1197
ENSMUSG00000052087	0.0237
ENSMUSG00000052102	0.0227
ENSMUSG00000052131	0.7179
ENSMUSG00000052133	0.4027
ENSMUSG00000052135	-0.0166
ENSMUSG00000052139	0.5409
ENSMUSG00000052142	0.2434
ENSMUSG00000052146	0.2561
ENSMUSG00000052151	0.3387
ENSMUSG00000052155	0.3843
ENSMUSG00000052160	-0.1583
ENSMUSG00000052180	0.0014
ENSMUSG00000052182	0.0937
ENSMUSG00000052234	0.0851
ENSMUSG00000052270	-0.2001
ENSMUSG00000052271	-0.9323
ENSMUSG00000052273	0.2776
ENSMUSG00000052293	0.3295
ENSMUSG00000052305	-0.2256
ENSMUSG00000052310	-0.4436
ENSMUSG00000052336	0.1847
ENSMUSG00000052372	-0.2534
ENSMUSG00000052373	0.2291
ENSMUSG00000052374	0.1559
ENSMUSG00000052384	0.0528
ENSMUSG00000052392	0.2427
ENSMUSG00000052396	0.5405
ENSMUSG00000052397	0.7920
ENSMUSG00000052415	-0.3599
ENSMUSG00000052417	-0.1292
ENSMUSG00000052423	2.6511
ENSMUSG00000052430	-0.0309
ENSMUSG00000052435	-0.1365
ENSMUSG00000052456	0.2805
ENSMUSG00000052459	-0.1322
ENSMUSG00000052468	0.0905
ENSMUSG00000052488	-0.1846
ENSMUSG00000052504	-0.4335
ENSMUSG00000052508	-0.1692
ENSMUSG00000052516	-0.0749
ENSMUSG00000052520	-0.0012
ENSMUSG00000052525	0.5782
ENSMUSG00000052533	-0.3952
ENSMUSG00000052534	-0.2157
ENSMUSG00000052537	0.1424
ENSMUSG00000052539	-0.0641
ENSMUSG00000052544	-0.4731
ENSMUSG00000052572	0.5457
ENSMUSG00000052581	-0.0028
ENSMUSG00000052593	-0.6840
ENSMUSG00000052625	0.9021
ENSMUSG00000052632	0.1853
ENSMUSG00000052681	0.2669
ENSMUSG00000052684	0.1219
ENSMUSG00000052688	-0.0427
ENSMUSG00000052698	-0.1896
ENSMUSG00000052727	0.7581
ENSMUSG00000052736	0.1927
ENSMUSG00000052738	0.2636
ENSMUSG00000052776	-0.0353
ENSMUSG00000052783	-0.3685
ENSMUSG00000052798	0.0389
ENSMUSG00000052818	-0.0464
ENSMUSG00000052819	-0.0369
ENSMUSG00000052821	0.0610
ENSMUSG00000052833	0.1796
ENSMUSG00000052837	-0.0686
ENSMUSG00000052850	0.2398
ENSMUSG00000052861	-0.0162
ENSMUSG00000052889	0.0434
ENSMUSG00000052906	0.4087
ENSMUSG00000052911	-0.1017
ENSMUSG00000052914	-0.3250
ENSMUSG00000052920	-0.3518
ENSMUSG00000052926	-0.2139
ENSMUSG00000052957	-0.1324
ENSMUSG00000052962	0.0531
ENSMUSG00000052974	0.0109
ENSMUSG00000052981	-0.3118
ENSMUSG00000052997	-0.0700
ENSMUSG00000053004	-0.2905
ENSMUSG00000053007	0.1627
ENSMUSG00000053024	0.3043
ENSMUSG00000053025	-0.7444
ENSMUSG00000053040	-0.0845
ENSMUSG00000053044	1.0398
ENSMUSG00000053062	-0.3844
ENSMUSG00000053093	-0.3510
ENSMUSG00000053110	-0.4097
ENSMUSG00000053113	-0.1383
ENSMUSG00000053119	-1.1784
ENSMUSG00000053137	0.1755
ENSMUSG00000053146	-0.2956
ENSMUSG00000053158	0.1761
ENSMUSG00000053175	0.4737
ENSMUSG00000053217	-0.5420
ENSMUSG00000053219	0.2728
ENSMUSG00000053251	-0.2007
ENSMUSG00000053268	-0.0464
ENSMUSG00000053279	-0.1499
ENSMUSG00000053287	-0.0886
ENSMUSG00000053293	-0.8059
ENSMUSG00000053317	-0.2889
ENSMUSG00000053368	-1.4660
ENSMUSG00000053375	0.0656
ENSMUSG00000053389	0.0987
ENSMUSG00000053391	0.4376
ENSMUSG00000053395	0.0498
ENSMUSG00000053398	0.4412
ENSMUSG00000053411	-1.6615
ENSMUSG00000053436	-0.2134
ENSMUSG00000053453	0.1041
ENSMUSG00000053460	0.4246
ENSMUSG00000053465	-0.4997
ENSMUSG00000053469	1.6886
ENSMUSG00000053470	-0.0689
ENSMUSG00000053483	0.2908
ENSMUSG00000053536	0.2817
ENSMUSG00000053604	0.4987
ENSMUSG00000053624	-0.3413
ENSMUSG00000053644	-0.3881
ENSMUSG00000053646	0.3042
ENSMUSG00000053647	0.3649
ENSMUSG00000053654	-0.1071
ENSMUSG00000053675	0.6135
ENSMUSG00000053678	-0.1179
ENSMUSG00000053695	0.3203
ENSMUSG00000053702	-0.3836
ENSMUSG00000053716	-1.0251
ENSMUSG00000053719	0.1712
ENSMUSG00000053754	0.4309
ENSMUSG00000053773	-0.0103
ENSMUSG00000053790	-0.3146
ENSMUSG00000053797	-0.3360
ENSMUSG00000053815	0.2579
ENSMUSG00000053819	-0.0640
ENSMUSG00000053820	0.4744
ENSMUSG00000053825	-0.0506
ENSMUSG00000053835	-0.0491
ENSMUSG00000053846	0.0075
ENSMUSG00000053856	-0.2913
ENSMUSG00000053862	-1.1047
ENSMUSG00000053863	0.2291
ENSMUSG00000053870	0.0056
ENSMUSG00000053877	1.3523
ENSMUSG00000053897	-0.0368
ENSMUSG00000053898	0.2321
ENSMUSG00000053907	-0.2581
ENSMUSG00000053916	0.0960
ENSMUSG00000053961	0.5076
ENSMUSG00000053965	0.6820
ENSMUSG00000053977	-0.1036
ENSMUSG00000054008	-1.3555
ENSMUSG00000054021	0.2401
ENSMUSG00000054036	0.0745
ENSMUSG00000054051	-0.1618
ENSMUSG00000054052	0.2600
ENSMUSG00000054054	-0.2973
ENSMUSG00000054079	2.6829
ENSMUSG00000054091	0.1081
ENSMUSG00000054106	0.0943
ENSMUSG00000054115	0.0730
ENSMUSG00000054128	-0.2132
ENSMUSG00000054136	-0.8935
ENSMUSG00000054141	0.2304
ENSMUSG00000054146	-0.3419
ENSMUSG00000054150	0.1940
ENSMUSG00000054236	0.3190
ENSMUSG00000054252	0.3465
ENSMUSG00000054256	-0.1863
ENSMUSG00000054263	0.0795
ENSMUSG00000054266	-0.4370
ENSMUSG00000054277	-0.1426
ENSMUSG00000054293	0.4326
ENSMUSG00000054309	-0.0035
ENSMUSG00000054312	0.2217
ENSMUSG00000054321	-0.5198
ENSMUSG00000054325	0.2174
ENSMUSG00000054342	-0.3521
ENSMUSG00000054364	-1.3686
ENSMUSG00000054387	-0.0902
ENSMUSG00000054406	0.2397
ENSMUSG00000054408	0.5502
ENSMUSG00000054417	-0.1371
ENSMUSG00000054422	-0.1635
ENSMUSG00000054431	-0.8542
ENSMUSG00000054446	-0.3085
ENSMUSG00000054455	0.2181
ENSMUSG00000054469	0.2141
ENSMUSG00000054477	1.6658
ENSMUSG00000054497	-1.2823
ENSMUSG00000054498	-0.0297
ENSMUSG00000054509	-0.3470
ENSMUSG00000054520	-0.2567
ENSMUSG00000054526	0.2299
ENSMUSG00000054545	-0.2013
ENSMUSG00000054580	-1.2209
ENSMUSG00000054582	0.2601
ENSMUSG00000054594	1.6844
ENSMUSG00000054611	0.2096
ENSMUSG00000054630	0.0443
ENSMUSG00000054640	-0.6838
ENSMUSG00000054662	-0.1033
ENSMUSG00000054666	-0.3401
ENSMUSG00000054667	0.2541
ENSMUSG00000054693	-0.3526
ENSMUSG00000054702	2.6801
ENSMUSG00000054746	0.4380
ENSMUSG00000054764	0.1814
ENSMUSG00000054793	0.6090
ENSMUSG00000054808	-0.0036
ENSMUSG00000054823	0.0695
ENSMUSG00000054827	-1.3301
ENSMUSG00000054855	0.0832
ENSMUSG00000054889	-0.3026
ENSMUSG00000054890	-0.1574
ENSMUSG00000054892	-0.1450
ENSMUSG00000054932	-0.0114
ENSMUSG00000054934	0.2207
ENSMUSG00000054938	0.0138
ENSMUSG00000054940	-1.0476
ENSMUSG00000054958	0.3933
ENSMUSG00000054988	1.4426
ENSMUSG00000055013	-0.0670
ENSMUSG00000055022	0.2038
ENSMUSG00000055024	-0.1436
ENSMUSG00000055026	-0.4888
ENSMUSG00000055027	0.4596
ENSMUSG00000055030	-0.4611
ENSMUSG00000055033	-0.3312
ENSMUSG00000055044	-0.1587
ENSMUSG00000055067	0.4030
ENSMUSG00000055078	-0.3430
ENSMUSG00000055088	0.3289
ENSMUSG00000055116	-0.0141
ENSMUSG00000055148	-0.3834
ENSMUSG00000055170	-0.1471
ENSMUSG00000055172	0.2673
ENSMUSG00000055197	-0.2061
ENSMUSG00000055254	0.0132
ENSMUSG00000055298	0.2791
ENSMUSG00000055301	-0.0606
ENSMUSG00000055320	-0.4007
ENSMUSG00000055334	-0.1709
ENSMUSG00000055368	1.6534
ENSMUSG00000055371	-0.0660
ENSMUSG00000055373	2.3301
ENSMUSG00000055401	0.2972
ENSMUSG00000055421	-0.3259
ENSMUSG00000055435	0.0866
ENSMUSG00000055447	0.4376
ENSMUSG00000055471	-0.4814
ENSMUSG00000055489	0.3399
ENSMUSG00000055523	-0.3910
ENSMUSG00000055531	-0.2356
ENSMUSG00000055540	0.1370
ENSMUSG00000055546	-0.6214
ENSMUSG00000055571	0.6025
ENSMUSG00000055610	1.0583
ENSMUSG00000055629	-0.3443
ENSMUSG00000055653	2.0010
ENSMUSG00000055723	0.1250
ENSMUSG00000055737	0.7211
ENSMUSG00000055775	-0.1609
ENSMUSG00000055782	0.4386
ENSMUSG00000055799	0.3084
ENSMUSG00000055805	-0.0142
ENSMUSG00000055811	-0.1432
ENSMUSG00000055817	2.4442
ENSMUSG00000055820	0.5365
ENSMUSG00000055838	0.2962
ENSMUSG00000055839	0.0163
ENSMUSG00000055866	0.4449
ENSMUSG00000055884	-0.2841
ENSMUSG00000055891	-0.1726
ENSMUSG00000055937	-0.4272
ENSMUSG00000055971	-0.2299
ENSMUSG00000055976	-0.2185
ENSMUSG00000055978	3.0281
ENSMUSG00000055980	0.2012
ENSMUSG00000055994	-0.1403
ENSMUSG00000056025	0.1947
ENSMUSG00000056035	0.3662
ENSMUSG00000056054	-0.7186
ENSMUSG00000056055	0.0990
ENSMUSG00000056071	-0.2609
ENSMUSG00000056073	0.3738
ENSMUSG00000056091	0.4257
ENSMUSG00000056115	-0.2764
ENSMUSG00000056116	-0.1251
ENSMUSG00000056124	1.5389
ENSMUSG00000056130	-0.1680
ENSMUSG00000056131	0.2262
ENSMUSG00000056148	-1.6051
ENSMUSG00000056153	0.1811
ENSMUSG00000056162	-0.2280
ENSMUSG00000056167	0.2354
ENSMUSG00000056174	-0.0479
ENSMUSG00000056184	0.1566
ENSMUSG00000056185	0.3054
ENSMUSG00000056201	-0.5325
ENSMUSG00000056203	-0.6172
ENSMUSG00000056214	-0.2842
ENSMUSG00000056216	0.3959
ENSMUSG00000056220	0.1282
ENSMUSG00000056228	-0.3468
ENSMUSG00000056234	-0.1732
ENSMUSG00000056258	-0.8467
ENSMUSG00000056271	-0.1820
ENSMUSG00000056281	-0.3458
ENSMUSG00000056305	0.2605
ENSMUSG00000056328	0.5454
ENSMUSG00000056367	0.8128
ENSMUSG00000056379	0.3418
ENSMUSG00000056380	-0.3626
ENSMUSG00000056394	-0.2504
ENSMUSG00000056423	0.2084
ENSMUSG00000056426	0.2166
ENSMUSG00000056427	0.0187
ENSMUSG00000056429	-0.4618
ENSMUSG00000056436	-0.1555
ENSMUSG00000056476	-0.0381
ENSMUSG00000056493	0.1221
ENSMUSG00000056494	-0.0919
ENSMUSG00000056501	0.0279
ENSMUSG00000056515	0.2151
ENSMUSG00000056529	0.3151
ENSMUSG00000056536	0.2265
ENSMUSG00000056553	-0.8092
ENSMUSG00000056564	0.6921
ENSMUSG00000056569	0.0987
ENSMUSG00000056600	0.4800
ENSMUSG00000056605	-0.7775
ENSMUSG00000056632	0.3242
ENSMUSG00000056643	-0.3099
ENSMUSG00000056666	-0.1312
ENSMUSG00000056696	-0.3002
ENSMUSG00000056749	-0.0821
ENSMUSG00000056752	-0.3164
ENSMUSG00000056755	0.1199
ENSMUSG00000056758	0.4728
ENSMUSG00000056782	0.0337
ENSMUSG00000056822	0.1739
ENSMUSG00000056851	0.0426
ENSMUSG00000056853	-0.1486
ENSMUSG00000056858	-0.2445
ENSMUSG00000056863	0.2595
ENSMUSG00000056870	-0.0929
ENSMUSG00000056880	-0.1729
ENSMUSG00000056883	0.4569
ENSMUSG00000056895	0.2843
ENSMUSG00000056899	0.1942
ENSMUSG00000056901	0.4932
ENSMUSG00000056917	-0.0433
ENSMUSG00000056921	-0.2847
ENSMUSG00000056926	0.0451
ENSMUSG00000056946	0.2197
ENSMUSG00000056959	-0.0239
ENSMUSG00000056961	-0.4801
ENSMUSG00000056973	-0.1013
ENSMUSG00000056978	0.1623
ENSMUSG00000056995	0.2899
ENSMUSG00000056999	0.2808
ENSMUSG00000057000	2.6525
ENSMUSG00000057003	0.4122
ENSMUSG00000057037	-0.1128
ENSMUSG00000057050	0.1243
ENSMUSG00000057058	0.2564
ENSMUSG00000057067	-0.3342
ENSMUSG00000057069	-0.1787
ENSMUSG00000057074	-0.2053
ENSMUSG00000057103	-0.0734
ENSMUSG00000057116	-0.1500
ENSMUSG00000057130	-1.8118
ENSMUSG00000057134	-0.5559
ENSMUSG00000057143	0.0308
ENSMUSG00000057149	-0.0422
ENSMUSG00000057163	-0.3023
ENSMUSG00000057177	-0.4472
ENSMUSG00000057179	-0.6080
ENSMUSG00000057182	-0.1061
ENSMUSG00000057193	-1.3305
ENSMUSG00000057207	-0.3101
ENSMUSG00000057228	0.1795
ENSMUSG00000057236	2.3830
ENSMUSG00000057244	0.0543
ENSMUSG00000057270	-0.4578
ENSMUSG00000057278	0.0784
ENSMUSG00000057286	-0.4085
ENSMUSG00000057322	0.1162
ENSMUSG00000057329	0.4196
ENSMUSG00000057337	0.2902
ENSMUSG00000057342	0.6261
ENSMUSG00000057349	0.1376
ENSMUSG00000057363	0.0993
ENSMUSG00000057367	0.1065
ENSMUSG00000057378	-0.5224
ENSMUSG00000057381	-0.9430
ENSMUSG00000057388	-0.8321
ENSMUSG00000057400	-0.5029
ENSMUSG00000057406	-0.8833
ENSMUSG00000057424	-0.2442
ENSMUSG00000057425	0.0489
ENSMUSG00000057439	-0.4410
ENSMUSG00000057443	0.4346
ENSMUSG00000057444	0.1023
ENSMUSG00000057447	0.2077
ENSMUSG00000057461	-0.4555
ENSMUSG00000057464	0.4627
ENSMUSG00000057469	-0.0483
ENSMUSG00000057503	-0.2787
ENSMUSG00000057522	-0.3057
ENSMUSG00000057540	0.1284
ENSMUSG00000057564	0.1282
ENSMUSG00000057596	-0.0171
ENSMUSG00000057609	0.0290
ENSMUSG00000057614	0.6691
ENSMUSG00000057637	-0.0877
ENSMUSG00000057649	2.5740
ENSMUSG00000057654	0.0559
ENSMUSG00000057666	-0.2532
ENSMUSG00000057672	-0.3866
ENSMUSG00000057699	0.4780
ENSMUSG00000057722	0.4223
ENSMUSG00000057723	0.3173
ENSMUSG00000057726	0.5307
ENSMUSG00000057735	-0.4661
ENSMUSG00000057738	0.6058
ENSMUSG00000057754	0.2238
ENSMUSG00000057761	-0.5304
ENSMUSG00000057770	-0.2974
ENSMUSG00000057789	-0.0826
ENSMUSG00000057801	0.1014
ENSMUSG00000057817	-0.4169
ENSMUSG00000057841	0.1158
ENSMUSG00000057863	-0.3323
ENSMUSG00000057880	0.1978
ENSMUSG00000057890	-0.0878
ENSMUSG00000057897	0.0001
ENSMUSG00000057903	0.4063
ENSMUSG00000057914	-0.1158
ENSMUSG00000057933	0.1986
ENSMUSG00000057963	0.7064
ENSMUSG00000057967	0.7818
ENSMUSG00000057969	-0.1952
ENSMUSG00000057997	0.1018
ENSMUSG00000058005	0.0475
ENSMUSG00000058006	-2.7638
ENSMUSG00000058013	-0.0518
ENSMUSG00000058014	-0.5340
ENSMUSG00000058017	0.3542
ENSMUSG00000058071	0.2049
ENSMUSG00000058076	-0.0090
ENSMUSG00000058084	-0.1307
ENSMUSG00000058114	0.7533
ENSMUSG00000058119	0.3139
ENSMUSG00000058124	0.4446
ENSMUSG00000058135	-0.4130
ENSMUSG00000058152	0.5528
ENSMUSG00000058188	0.4732
ENSMUSG00000058194	-0.0240
ENSMUSG00000058200	0.6259
ENSMUSG00000058216	0.5027
ENSMUSG00000058230	-0.9161
ENSMUSG00000058244	0.4977
ENSMUSG00000058250	0.2931
ENSMUSG00000058251	0.4086
ENSMUSG00000058254	0.2407
ENSMUSG00000058258	0.2575
ENSMUSG00000058267	-0.0690
ENSMUSG00000058270	-0.4250
ENSMUSG00000058275	0.7825
ENSMUSG00000058290	-0.3115
ENSMUSG00000058301	0.0920
ENSMUSG00000058317	0.3171
ENSMUSG00000058325	0.2058
ENSMUSG00000058349	0.5159
ENSMUSG00000058354	-0.3818
ENSMUSG00000058385	0.2105
ENSMUSG00000058400	-0.4900
ENSMUSG00000058427	0.2573
ENSMUSG00000058440	-0.3037
ENSMUSG00000058444	0.1796
ENSMUSG00000058454	-0.2574
ENSMUSG00000058488	0.7095
ENSMUSG00000058491	-0.2774
ENSMUSG00000058513	0.1843
ENSMUSG00000058515	0.2420
ENSMUSG00000058546	-1.1608
ENSMUSG00000058558	-0.5305
ENSMUSG00000058579	0.0275
ENSMUSG00000058587	-0.1463
ENSMUSG00000058600	0.4441
ENSMUSG00000058618	0.0138
ENSMUSG00000058620	0.2328
ENSMUSG00000058624	-0.5231
ENSMUSG00000058628	-0.3349
ENSMUSG00000058638	-0.0182
ENSMUSG00000058655	-0.3344
ENSMUSG00000058659	0.2753
ENSMUSG00000058662	0.1506
ENSMUSG00000058672	-0.3939
ENSMUSG00000058692	-0.1436
ENSMUSG00000058709	-0.4095
ENSMUSG00000058715	-0.1211
ENSMUSG00000058729	0.3462
ENSMUSG00000058743	-0.4320
ENSMUSG00000058755	-0.1107
ENSMUSG00000058756	0.7062
ENSMUSG00000058793	-0.2442
ENSMUSG00000058802	0.4343
ENSMUSG00000058806	0.4922
ENSMUSG00000058807	-0.9667
ENSMUSG00000058818	-0.2752
ENSMUSG00000058820	0.7188
ENSMUSG00000058835	-0.1183
ENSMUSG00000058856	-0.0893
ENSMUSG00000058881	-0.2212
ENSMUSG00000058897	-0.1820
ENSMUSG00000058904	0.2696
ENSMUSG00000058908	-0.4416
ENSMUSG00000058952	-0.8223
ENSMUSG00000058981	0.2726
ENSMUSG00000059003	-0.8287
ENSMUSG00000059005	0.1241
ENSMUSG00000059023	-0.5818
ENSMUSG00000059030	-0.2081
ENSMUSG00000059031	0.3949
ENSMUSG00000059040	-0.0796
ENSMUSG00000059042	0.4032
ENSMUSG00000059043	-0.0425
ENSMUSG00000059049	-0.1337
ENSMUSG00000059060	-0.0175
ENSMUSG00000059069	0.4257
ENSMUSG00000059070	-0.3178
ENSMUSG00000059077	-0.2537
ENSMUSG00000059087	-0.0963
ENSMUSG00000059089	0.6551
ENSMUSG00000059105	0.0229
ENSMUSG00000059106	-0.1589
ENSMUSG00000059112	-0.5570
ENSMUSG00000059128	0.3238
ENSMUSG00000059134	-0.0488
ENSMUSG00000059136	0.2792
ENSMUSG00000059146	0.1395
ENSMUSG00000059169	-0.0201
ENSMUSG00000059173	-0.0478
ENSMUSG00000059182	0.0429
ENSMUSG00000059183	0.8539
ENSMUSG00000059189	0.2591
ENSMUSG00000059201	0.3511
ENSMUSG00000059203	0.1961
ENSMUSG00000059205	0.5029
ENSMUSG00000059208	-0.1020
ENSMUSG00000059230	0.3443
ENSMUSG00000059248	0.3867
ENSMUSG00000059251	0.0151
ENSMUSG00000059279	0.6256
ENSMUSG00000059291	0.4315
ENSMUSG00000059303	0.8992
ENSMUSG00000059316	-0.0804
ENSMUSG00000059319	-0.1589
ENSMUSG00000059326	-0.0949
ENSMUSG00000059327	-0.0708
ENSMUSG00000059334	0.1879
ENSMUSG00000059343	-1.3708
ENSMUSG00000059363	0.8708
ENSMUSG00000059366	-0.7585
ENSMUSG00000059371	-0.2641
ENSMUSG00000059379	-0.0252
ENSMUSG00000059382	0.1506
ENSMUSG00000059397	-0.4792
ENSMUSG00000059409	0.6714
ENSMUSG00000059410	-0.3975
ENSMUSG00000059411	-0.0998
ENSMUSG00000059412	-0.1082
ENSMUSG00000059429	-0.2580
ENSMUSG00000059430	0.6883
ENSMUSG00000059436	0.2600
ENSMUSG00000059447	-0.1728
ENSMUSG00000059456	0.1467
ENSMUSG00000059460	0.4135
ENSMUSG00000059473	-0.1805
ENSMUSG00000059481	-0.3052
ENSMUSG00000059483	0.0253
ENSMUSG00000059488	0.2089
ENSMUSG00000059495	-0.1520
ENSMUSG00000059498	0.3107
ENSMUSG00000059503	0.4829
ENSMUSG00000059504	-1.4155
ENSMUSG00000059518	-2.8351
ENSMUSG00000059534	-0.5403
ENSMUSG00000059552	-0.1745
ENSMUSG00000059588	-0.0186
ENSMUSG00000059595	0.1804
ENSMUSG00000059610	-0.5365
ENSMUSG00000059623	0.1462
ENSMUSG00000059668	-0.0285
ENSMUSG00000059687	-0.1403
ENSMUSG00000059714	-0.2943
ENSMUSG00000059729	0.9431
ENSMUSG00000059734	0.5780
ENSMUSG00000059741	0.3237
ENSMUSG00000059743	0.2954
ENSMUSG00000059762	-0.2949
ENSMUSG00000059763	0.4191
ENSMUSG00000059772	0.1450
ENSMUSG00000059776	-0.0092
ENSMUSG00000059810	1.7126
ENSMUSG00000059821	-0.2766
ENSMUSG00000059824	0.6380
ENSMUSG00000059851	0.1981
ENSMUSG00000059857	0.0172
ENSMUSG00000059862	0.0613
ENSMUSG00000059864	-0.6450
ENSMUSG00000059867	0.1603
ENSMUSG00000059873	-0.2303
ENSMUSG00000059874	0.3438
ENSMUSG00000059883	-0.3042
ENSMUSG00000059887	0.0704
ENSMUSG00000059890	-0.3112
ENSMUSG00000059910	-0.1566
ENSMUSG00000059921	0.1404
ENSMUSG00000059923	0.2785
ENSMUSG00000059964	-0.3034
ENSMUSG00000059970	-0.1449
ENSMUSG00000059981	-0.5210
ENSMUSG00000060002	-0.1150
ENSMUSG00000060012	0.2189
ENSMUSG00000060017	1.5269
ENSMUSG00000060030	0.0569
