GeneID	Batch_1_Ctr_0H	Batch_2_Ctr_0H	Batch_4_Ctr_0H	Batch_1_Ctr_2H	Batch_3_Ctr_2H	Batch_4_Ctr_2H	Batch_1_Ctr_6H	Batch_3_Ctr_6H	Batch_4_Ctr_6H	Batch_1_Ctr_12H	Batch_3_Ctr_12H	Batch_4_Ctr_12H	Batch_1_Ctr_18H	Batch_3_Ctr_18H	Batch_4_Ctr_18H	Batch_1_Ctr_24H	Batch_3_Ctr_24H	Batch_4_Ctr_24H	Batch_1_Ik_0H	Batch_2_Ik_0H	Batch_4_Ik_0H	Batch_1_Ik_2H	Batch_3_Ik_2H	Batch_4_Ik_2H	Batch_1_Ik_6H	Batch_3_Ik_6H	Batch_4_Ik_6H	Batch_1_Ik_12H	Batch_3_Ik_12H	Batch_4_Ik_12H	Batch_1_Ik_18H	Batch_3_Ik_18H	Batch_4_Ik_18H	Batch_1_Ik_24H	Batch_3_Ik_24H	Batch_4_Ik_24H
ENSMUSG00000037415	12.586857	12.462217	12.563905	12.282314	12.481577	12.355060	12.481138	12.333122	12.264748	12.557352	12.360741	12.239216	12.283513	12.125825	12.095784	12.339851	12.276647	12.534115	12.653335	12.370303	12.548180	12.444531	12.710256	12.394798	12.760343	12.770871	12.721726	12.827152	13.043985	12.919166	13.515258	13.321671	13.365716	13.758160	13.515700	13.613742
ENSMUSG00000037474	13.916548	13.925471	14.169069	14.097082	13.976556	13.489196	13.903769	13.754600	13.411205	14.185956	14.073933	13.771165	14.152115	13.921901	13.518436	14.032648	13.942126	13.970367	13.992806	13.757780	14.089643	13.898271	13.751806	13.433118	13.911897	13.633779	13.552390	13.797109	13.732999	13.275946	13.561732	13.640443	13.407324	12.928865	12.890009	12.639489
ENSMUSG00000037759	9.134682	9.215359	8.830826	9.148853	9.024243	9.025328	9.788641	9.608980	9.443002	9.147876	8.967480	8.866238	9.012973	9.039074	8.929531	9.668337	9.268030	9.447945	9.929185	9.879938	9.572674	9.051546	9.764920	9.662183	7.861959	8.748760	8.346393	6.138194	6.913726	6.540515	6.616077	7.350831	6.467517	6.594306	7.492736	7.054197
ENSMUSG00000037805	18.169576	18.071339	18.092929	18.184619	18.108705	18.051146	17.776047	18.059882	17.984109	18.124703	18.167122	18.102681	18.217095	18.390027	17.949145	18.087419	18.005585	17.725375	18.131885	18.254039	18.122459	18.190082	18.091556	17.890140	18.149949	18.074868	18.089662	17.839350	18.058774	17.653938	18.044718	17.979087	17.799634	17.879034	17.636409	18.071984
ENSMUSG00000037885	12.181990	12.166743	12.471404	12.374686	12.148948	11.645683	12.254774	11.887272	11.460271	12.468249	12.339603	11.979836	12.369059	12.038853	11.936742	12.317979	12.376536	12.253061	12.317713	12.069685	12.441488	11.665217	11.666028	11.247431	12.216484	11.648916	12.041287	11.992054	12.020985	11.924036	12.014776	11.860461	11.763412	11.642289	11.463914	11.315070
ENSMUSG00000038058	3.253310	3.742023	4.238104	3.982780	4.290005	5.166239	6.703218	4.529884	5.867580	4.919195	3.974459	3.993249	3.777207	3.932978	4.610022	4.065444	3.575098	4.639238	3.941318	3.687766	3.581636	4.942559	5.944325	5.549680	6.273737	5.947788	6.809412	6.221695	6.051583	5.134615	8.045419	8.152946	7.600797	8.806437	8.371416	8.143355
ENSMUSG00000038145	11.035549	11.062653	11.106316	11.024800	11.202960	11.488151	11.164820	11.152942	11.335765	10.890324	11.007577	11.076665	10.870385	10.959891	11.203959	11.196704	11.098504	11.296001	11.314720	11.336983	11.358189	11.791337	11.975823	12.210782	11.861453	12.097749	12.219044	12.019307	12.175561	12.337069	12.307513	12.179524	12.199337	12.542271	12.295555	12.518817
ENSMUSG00000038173	9.120215	8.981680	9.034722	9.266546	9.318181	8.774404	9.434445	8.962776	9.099994	8.850864	9.369324	8.810947	9.401680	8.958824	9.930339	9.127260	9.413845	9.100730	10.242222	10.110083	9.896583	9.868577	9.727560	9.689272	7.307080	6.254776	6.670649	5.586791	4.741049	5.679102	4.936878	4.350809	4.783901	5.168885	4.813133	4.324976
ENSMUSG00000038332	12.226228	12.071407	11.799919	11.844117	11.995390	12.094880	12.136103	12.415068	12.286922	12.060131	11.900184	11.770871	11.874271	11.864821	12.095847	12.036439	12.058559	12.480011	12.457571	12.180350	11.952593	12.161847	12.465642	12.384405	12.365125	12.495426	12.756057	12.853268	12.880059	13.100026	13.903506	13.787983	14.087827	14.472077	14.180878	14.519297
ENSMUSG00000038371	4.273124	5.537535	5.353601	4.336194	5.853118	6.982797	7.302800	5.638768	5.775563	4.474192	4.916436	4.661843	3.997862	4.605038	6.563669	5.443213	4.753822	6.909821	4.318268	2.733539	4.169306	4.260794	3.751513	5.935866	4.021789	4.139922	5.915205	4.677119	5.222177	4.711729	5.111882	5.308360	4.392495	5.651193	2.559125	4.965983
ENSMUSG00000038374	14.324713	14.344172	14.518080	14.131484	14.371170	14.805771	14.017861	14.663276	14.742920	14.317565	14.431337	14.650462	14.509279	15.055667	14.649639	14.224003	14.515413	14.049664	14.256283	14.810961	14.391721	14.913208	14.484651	14.535703	14.140696	14.342633	14.713153	13.947177	14.245092	13.320401	13.627601	13.844204	13.743708	13.507874	13.856701	13.920414
ENSMUSG00000038437	12.571417	12.533589	12.611738	12.511109	12.496444	11.921753	11.791631	12.241334	12.096791	12.540274	12.524908	12.276804	12.463974	12.419186	12.013838	12.491921	12.331563	12.306157	13.071297	13.052387	13.046654	12.795015	12.668845	12.331957	12.661507	12.569760	12.393396	12.219226	12.224127	12.366924	12.120224	12.059030	11.953053	11.876403	11.787527	11.946240
ENSMUSG00000038482	15.676759	15.615090	15.892513	15.230079	15.584819	14.852798	15.171881	15.330738	14.887528	15.667799	15.380711	15.126502	15.619726	15.461660	14.616756	15.448697	15.590986	15.291536	15.697405	15.848754	16.098038	15.678452	15.479951	14.834247	15.534991	15.285995	15.070507	15.187353	15.357902	14.982215	14.945976	15.204242	15.257480	14.467554	14.537826	14.523240
ENSMUSG00000038502	13.604712	13.632267	13.186919	13.450851	13.342856	13.642045	13.441013	13.303613	13.619165	13.493746	13.441551	13.498757	13.422005	13.382802	13.579016	13.585983	13.538886	13.367444	13.680258	13.765434	13.535770	13.545479	13.638066	13.805186	13.436653	13.391188	13.361713	13.349610	13.124027	13.485503	14.102730	13.855772	13.966929	14.310670	14.439187	14.216099
ENSMUSG00000038518	11.416615	11.441390	11.200151	11.456212	11.419229	11.302741	11.134556	11.385670	11.079118	11.377884	11.493714	11.433139	11.385394	11.502747	11.308815	11.379814	11.247191	11.094753	11.717499	11.767719	11.323631	11.512572	11.454612	11.488873	11.327445	11.488640	11.657490	11.842835	11.778862	11.493661	12.384603	12.203296	12.206844	12.686878	12.540502	12.631443
ENSMUSG00000038578	13.110065	13.173396	12.984301	13.217016	13.233327	12.603442	13.053771	13.078288	12.612609	13.276245	13.162440	12.956618	13.102015	13.032030	12.661367	13.018356	13.231110	13.052432	12.592637	12.485776	12.524012	12.629413	12.695459	12.157915	12.975674	12.876029	12.465917	12.832354	12.836076	12.708785	12.553827	12.762918	12.628185	12.479866	12.685618	12.451131
ENSMUSG00000038593	11.441825	11.359446	11.001299	11.084954	11.638868	11.500336	11.865012	11.468543	11.557903	11.197341	11.031078	11.060599	11.146100	11.095940	11.122927	11.331828	11.042460	11.083414	11.961036	11.862992	11.697577	11.649576	11.881281	11.754190	11.808670	11.971848	11.514899	11.626739	11.991045	11.889430	11.861917	11.992628	11.919455	11.908717	11.939533	11.883641
ENSMUSG00000038594	7.798848	6.758411	7.934150	7.748441	7.071687	6.262149	6.022865	5.694518	3.956085	7.865115	8.474130	7.129180	7.741584	7.853736	6.165939	7.818501	8.083807	6.346536	7.554731	7.127008	8.069229	7.221827	6.993875	5.325237	8.042384	6.597106	6.345486	6.183549	7.237698	6.397635	7.740691	7.941884	7.657427	8.480715	6.295117	7.750578
ENSMUSG00000038650	13.054176	13.172517	12.866946	13.241548	12.995866	13.687103	13.305951	13.200091	13.516477	13.027640	13.085698	13.370221	12.971152	13.133307	13.630612	13.108125	13.054268	13.287855	13.265963	13.205758	12.867753	13.354525	13.549539	14.033673	13.671605	13.978585	14.090701	14.119847	13.664037	13.755699	13.983535	13.801899	13.933215	14.040259	13.882977	13.861359
ENSMUSG00000038683	12.581910	12.518750	12.695095	13.057115	12.627789	12.986395	12.482686	12.735531	12.909148	12.624490	12.884139	12.929130	12.777245	12.996509	13.255718	12.835977	12.817830	13.045651	12.283473	12.350752	12.337948	12.671649	12.566241	12.945682	12.398600	12.744366	12.650032	12.090001	12.129012	11.800522	12.123935	12.277571	12.073182	12.065241	12.365445	12.165286
ENSMUSG00000038766	12.952377	12.827052	13.028387	13.074987	13.012064	12.372978	12.568479	12.818912	12.119751	12.911625	12.776124	12.455019	12.928926	12.796826	12.244901	12.836641	12.839866	12.735754	12.752591	12.687811	12.672345	12.805147	12.764347	12.228459	13.143405	12.967017	12.924934	12.650838	12.802993	12.590495	12.731932	12.868032	12.797102	12.843858	12.675423	12.839372
ENSMUSG00000038866	12.526322	12.680108	12.657034	12.350735	12.415337	11.927957	12.010214	12.124843	11.905299	12.583160	12.210327	12.014152	12.379140	12.100596	11.908527	12.489234	12.366266	12.366543	12.737881	12.602222	12.753406	11.883481	11.961654	11.667017	12.043277	11.743979	11.855743	11.852417	11.774639	12.245088	11.906897	11.804533	11.735107	11.966836	11.746053	11.752127
ENSMUSG00000038970	12.309819	12.133525	12.520466	12.216415	12.317150	11.541694	11.671721	11.793051	11.338355	12.466681	12.155965	11.755035	12.373819	12.007196	11.436870	12.191140	12.197969	12.113055	12.442547	12.203577	12.656462	12.440687	12.368920	11.476560	12.835634	12.435651	11.751312	12.688935	12.858992	12.655348	13.110550	13.169104	12.941727	13.337439	13.009240	12.955353
ENSMUSG00000039041	14.323253	14.363970	14.545187	14.518527	14.585065	14.592238	14.739669	14.509625	14.518200	14.301014	14.507876	14.478461	14.370964	14.454713	14.583470	14.520502	14.518817	14.667740	14.122814	14.020013	14.331355	14.399000	14.387310	14.613047	14.455175	14.504504	14.432423	14.355538	14.471799	14.338626	14.022776	14.143268	14.065314	14.005883	13.911812	14.028909
ENSMUSG00000039105	15.189160	15.141713	15.118840	15.421761	15.325243	15.434456	14.968347	15.386671	15.452616	14.906071	15.269454	15.200200	15.243607	15.256942	15.316778	15.092886	15.070859	14.998361	15.138675	15.326757	15.242627	15.505741	15.361726	15.687367	15.324128	15.796277	15.724464	15.405726	15.085139	15.260669	15.524435	15.656758	15.739763	15.773693	15.818098	15.821917
ENSMUSG00000039153	8.538604	8.507774	8.857949	8.880321	9.011969	8.450019	8.699935	8.757580	7.795323	8.906890	9.215119	7.830243	9.004375	8.748288	9.116384	8.668318	8.880104	9.260315	7.064335	6.893758	7.618686	7.801333	7.211877	7.792025	7.840196	6.780036	6.839260	7.390711	7.914607	7.396853	6.178307	6.413612	5.922596	6.819833	6.721231	6.026952
ENSMUSG00000039154	6.835739	6.107547	5.211696	8.078229	6.970793	6.847461	6.291725	7.258627	6.732629	6.694866	6.763481	5.113863	6.784142	7.019977	7.839996	6.910512	7.889102	8.639148	6.966112	5.909056	6.213922	6.268819	6.785633	6.540947	7.393521	6.389662	5.798661	7.001995	6.884078	8.380563	7.556788	7.660319	7.362339	6.783509	6.357724	6.854210
ENSMUSG00000039164	11.016020	11.017313	11.258134	10.740796	11.055163	10.426602	10.975320	10.862138	10.446791	11.065217	10.952132	10.862406	11.228092	11.010225	10.690999	11.037137	11.023121	10.929935	11.310448	11.292806	11.454496	10.921726	10.606637	10.304893	11.152385	10.603116	10.831016	11.030725	11.246195	10.952378	11.287056	11.017646	11.105592	11.217906	10.887859	11.151380
ENSMUSG00000039236	8.655378	8.487803	8.278756	8.753827	8.876879	8.949942	8.559695	8.630294	8.991640	8.593777	8.983119	8.763951	8.653410	8.958959	9.077765	8.621124	8.505649	8.520938	8.567070	8.595605	8.473246	9.071264	8.875095	9.168644	8.447330	8.601531	8.197500	8.314583	8.581319	8.642249	8.658420	8.118066	8.056597	8.772844	8.749294	8.576213
ENSMUSG00000039263	14.629361	14.619014	14.732346	14.891197	14.761500	14.946079	14.948680	14.935667	15.038788	14.757708	14.761256	14.923348	14.752517	14.820886	14.934537	14.736271	14.719215	14.848783	14.785450	14.914757	14.980424	15.084561	15.085284	15.188143	15.011748	15.065706	15.005284	14.785520	14.970248	14.776745	14.453116	14.534708	14.452917	14.166977	14.306297	14.353953
ENSMUSG00000039395	7.064049	6.412138	7.669513	6.684582	6.604824	5.430872	7.475216	7.470929	6.363193	7.149236	7.181745	6.757449	7.107070	6.690357	6.299438	7.138121	7.478268	7.333301	8.570913	7.688625	8.491529	6.318233	6.409846	4.888809	6.505056	6.616140	6.897211	5.297048	6.501562	5.962161	4.343362	6.165459	6.476009	6.415156	6.780970	5.998881
ENSMUSG00000039414	12.546159	12.439078	12.634600	12.365509	12.480831	12.287887	12.762782	12.540934	12.384418	12.734343	12.472797	12.414815	12.566380	12.408349	12.084569	12.670102	12.479201	12.471755	12.701968	12.420433	12.740776	12.437933	12.532402	12.392366	13.080223	12.719063	12.888353	13.357324	13.246430	13.317190	13.566691	13.295220	13.425220	13.874562	13.613260	13.524253
ENSMUSG00000039478	8.493556	9.207667	9.030499	9.302854	9.092768	9.270311	7.696386	8.996707	9.168602	9.311555	8.966333	9.323621	9.331534	8.873424	8.794808	9.002466	8.907066	9.591084	8.535974	8.653238	8.793974	9.113846	9.393037	8.954832	8.981060	9.229077	9.675410	8.830490	8.572114	9.819550	8.831999	9.292055	8.763423	9.022816	9.246838	9.056581
ENSMUSG00000039699	4.683767	5.925291	5.682677	5.230393	5.318076	5.606671	6.856128	6.096625	6.148011	5.140561	4.757545	6.260019	5.968561	4.327322	5.111318	5.062732	4.919596	6.437680	5.913855	6.028317	6.769467	3.604743	4.904476	5.719525	4.154326	3.711981	4.062548	5.738000	5.316153	7.350236	5.906493	5.468401	5.989178	5.600010	5.399374	5.501808
ENSMUSG00000039936	14.554084	14.584730	14.470112	14.454518	14.334295	14.431534	14.572444	14.466143	14.562964	14.602507	14.494840	14.521906	14.605313	14.526346	14.477053	14.612700	14.518700	14.419676	13.981934	14.135038	14.036453	13.520813	13.511141	13.554739	13.834083	13.788392	13.921886	14.229478	14.162918	14.058056	14.119721	14.106628	14.150693	14.079287	14.213896	14.176022
ENSMUSG00000039953	12.287108	12.274278	12.390007	12.124163	12.157501	11.987891	11.921069	12.146381	12.118093	12.458550	12.354880	12.322721	12.458954	12.491846	12.385682	12.347458	12.417005	12.440621	12.608663	12.581400	12.745315	12.985121	12.840738	12.661996	13.183435	13.075098	13.182352	13.001129	13.116266	12.896279	12.912527	12.985460	12.921946	13.066397	13.230165	13.173812
ENSMUSG00000040125	4.484247	4.322481	4.494672	4.969502	4.231421	4.629896	6.210479	4.775014	4.423246	4.169683	4.802243	5.860373	2.210507	3.057558	4.649519	4.535839	4.170865	6.199021	4.437467	3.340545	3.732619	3.291929	3.647789	5.355389	4.523395	4.785900	5.786056	4.974855	4.768640	5.589145	5.206743	4.783414	5.789761	5.438072	5.818124	5.645402
ENSMUSG00000040511	10.029821	9.988238	10.175925	9.914308	10.023945	10.040392	10.239421	10.336663	10.531315	9.909217	10.002781	9.657844	9.908264	9.994357	9.704331	10.108198	10.238553	10.010995	10.567004	10.621473	10.614548	10.252265	10.182628	9.874486	10.460109	10.286095	10.618499	10.176530	10.312513	10.194569	10.285046	10.157032	9.949094	10.067209	10.129412	10.080273
ENSMUSG00000040586	10.791317	10.608463	10.900290	11.237748	11.070378	11.465193	11.027616	11.220141	11.359665	10.927550	11.047464	11.293829	11.304842	11.404871	11.236464	11.161101	11.057392	10.960571	10.881080	11.096988	11.154281	11.470034	11.423127	11.715649	11.499031	11.297800	11.477677	11.212382	11.545168	11.459425	11.516750	11.233600	11.413302	11.596240	11.798572	11.523301
ENSMUSG00000040659	14.441871	14.351875	14.434012	14.380246	14.447689	13.680600	14.430080	14.086444	13.464609	14.509146	14.294544	13.935759	14.305346	14.023284	13.679624	14.340202	14.435934	14.321798	14.438153	14.125568	14.510683	14.099051	14.148674	13.494097	14.451423	14.249817	13.623655	14.277546	14.527719	14.320919	14.148653	14.328145	14.144655	14.206273	14.151800	14.109278
ENSMUSG00000040701	13.270021	13.302661	13.212079	13.143182	13.219072	13.504350	13.438435	13.389323	13.572805	13.150090	13.240449	13.413666	13.241132	13.366255	13.493770	13.283882	13.302987	13.397095	12.940945	13.140449	13.015159	13.195154	13.187742	13.526559	13.131657	13.132773	13.094785	13.334697	13.416993	13.277665	13.023288	13.092486	13.160637	12.928679	13.107549	13.114923
ENSMUSG00000040721	11.400888	11.537709	11.356765	10.953481	11.129886	11.287962	11.007714	11.067958	11.287191	11.491593	11.237033	11.470835	11.287629	11.237694	11.201485	11.334767	11.183166	11.463331	11.300872	11.508892	11.606896	10.794026	10.634312	10.902094	10.656561	10.440620	10.423372	11.159302	11.166573	11.233164	11.872224	11.824121	11.687249	12.250046	12.408436	12.289962
ENSMUSG00000040725	15.867215	15.752466	15.826842	15.632542	15.775098	15.284157	15.594873	15.431607	15.019663	15.818540	15.618300	15.334675	15.555637	15.334364	15.144039	15.675818	15.543964	15.539528	15.827421	15.571101	15.728581	15.620222	15.726203	15.294696	16.208361	15.955127	15.609604	15.993389	16.428710	16.197407	16.589360	16.495208	16.288228	16.528634	16.342869	16.488891
ENSMUSG00000040811	12.494221	12.459770	12.198627	12.504220	12.360118	12.425098	12.421049	12.504304	12.312396	12.442819	12.457437	12.414244	12.390658	12.275532	12.467997	12.500449	12.391254	12.441315	12.589785	12.371645	12.087604	12.407460	12.537647	12.616370	12.624367	13.046993	13.044834	13.006842	12.709522	12.829643	13.031854	13.052897	13.184596	13.121436	12.994550	13.150155
ENSMUSG00000040913	10.258545	10.079487	9.745668	10.250170	10.257639	10.946788	10.602062	10.442660	11.237772	10.266609	10.167748	10.224863	10.040112	10.121102	11.004262	10.422299	10.253770	10.836407	10.394219	10.213029	10.246684	10.769031	11.197602	11.264238	11.124069	11.557226	12.006989	11.264289	11.388354	11.870521	11.600674	11.217695	11.210485	11.527486	11.558296	11.625228
ENSMUSG00000041037	11.482974	11.426250	11.585923	11.286344	11.377688	10.889363	11.111588	11.084991	10.952568	11.461069	11.053054	10.833589	11.282713	11.001198	10.669205	11.169466	11.090537	11.074534	11.810766	11.637474	11.803498	11.543550	11.476930	11.000007	11.868783	11.357074	11.450450	12.072558	11.924123	12.203362	12.958126	12.826951	12.839675	13.379143	12.949499	13.207676
ENSMUSG00000041143	12.184704	12.175890	12.449303	12.506938	12.442046	12.252177	12.631410	12.457908	12.362918	12.368077	12.408638	12.260579	12.373241	12.340381	12.441476	12.355865	12.237428	12.227145	11.949776	11.895263	12.129358	12.261240	12.026882	12.268896	12.133311	12.142396	11.989070	11.728899	11.796505	11.459091	11.373144	11.638091	11.645258	11.323121	11.391317	11.644272
ENSMUSG00000041161	10.780799	10.979048	11.269913	10.393781	11.181574	10.680975	10.872882	11.086589	10.734699	10.598075	10.928697	11.010178	10.923877	11.062982	10.327776	10.894264	10.758291	10.177184	10.987014	11.099179	11.313332	11.115583	10.760817	11.021254	10.752053	10.782117	10.436276	10.899360	10.553969	10.674956	10.911126	10.970403	11.410232	11.268492	10.557970	11.289844
ENSMUSG00000041189	8.050126	8.391511	7.848205	7.210893	8.071460	8.247465	7.371233	7.677448	7.299254	7.578205	8.076710	8.099270	7.916701	7.264309	7.879679	7.808226	7.639123	8.617353	7.300851	7.589808	7.474622	7.956741	8.390458	8.617701	7.908721	7.409441	6.763292	8.247175	8.622202	9.429837	9.458568	8.964483	8.949342	9.241363	8.643078	8.718210
ENSMUSG00000041199	13.448816	13.496143	13.565729	13.464441	13.560145	13.395681	13.851834	13.358568	13.231287	13.539071	13.484287	13.418707	13.453948	13.223690	13.084578	13.543685	13.413623	13.601967	13.367041	13.383757	13.593743	12.971301	13.152500	12.922942	13.335699	13.014939	12.823747	13.008739	13.222035	12.858477	13.315874	13.086861	12.914037	13.159249	12.973093	12.919108
ENSMUSG00000041297	14.063979	14.038418	14.048100	13.862461	14.152327	14.109848	14.155622	14.022090	13.959137	14.188398	14.117010	13.937252	13.906106	13.794411	14.195690	14.078125	14.039975	14.342150	14.189860	13.961488	14.136377	13.988912	14.109904	14.260171	14.241443	14.139534	14.142092	14.064612	14.284072	14.382378	13.878171	13.908917	13.947750	14.185661	14.072075	14.024391
